1 
1 
1 
4050 
90 45 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.069374 -0.007292 0.997564 0.069714 -0.002434 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.068697 -0.012113 0.997564 0.069374 -0.007292 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.067684 -0.016876 0.997564 0.068697 -0.012113 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.066342 -0.021556 0.997564 0.067684 -0.016876 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.064677 -0.026131 0.997564 0.066342 -0.021556 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.062697 -0.030579 0.997564 0.064677 -0.026131 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.060411 -0.034878 0.997564 0.062697 -0.030579 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.057831 -0.039007 0.997564 0.060411 -0.034878 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.054969 -0.042946 0.997564 0.057831 -0.039007 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.051839 -0.046676 0.997564 0.054969 -0.042946 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.048457 -0.050179 0.997564 0.051839 -0.046676 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.044839 -0.053437 0.997564 0.048457 -0.050179 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.041002 -0.056434 0.997564 0.044839 -0.053437 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.036965 -0.059157 0.997564 0.041002 -0.056434 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.032749 -0.061591 0.997564 0.036965 -0.059157 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.028372 -0.063726 0.997564 0.032749 -0.061591 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.023858 -0.065550 0.997564 0.028372 -0.063726 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.019227 -0.067054 0.997564 0.023858 -0.065550 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.014503 -0.068232 0.997564 0.019227 -0.067054 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.009708 -0.069078 0.997564 0.014503 -0.068232 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.004866 -0.069587 0.997564 0.009708 -0.069078 0.997564 
-0.000000 0.000000 1.000000 -0.000000 0.000000 1.000000 0.000000 -0.069756 0.997564 0.004866 -0.069587 0.997564 
-0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.004866 -0.069587 0.997564 0.000000 -0.069756 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.009708 -0.069078 0.997564 -0.004866 -0.069587 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.014503 -0.068232 0.997564 -0.009708 -0.069078 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.019227 -0.067054 0.997564 -0.014503 -0.068232 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.023858 -0.065550 0.997564 -0.019227 -0.067054 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.028372 -0.063726 0.997564 -0.023858 -0.065550 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.032749 -0.061591 0.997564 -0.028372 -0.063726 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.036965 -0.059157 0.997564 -0.032749 -0.061591 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.041002 -0.056434 0.997564 -0.036965 -0.059157 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.044839 -0.053437 0.997564 -0.041002 -0.056434 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.048457 -0.050179 0.997564 -0.044839 -0.053437 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.051839 -0.046676 0.997564 -0.048457 -0.050179 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.054969 -0.042946 0.997564 -0.051839 -0.046676 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.057831 -0.039007 0.997564 -0.054969 -0.042946 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.060411 -0.034878 0.997564 -0.057831 -0.039007 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.062697 -0.030579 0.997564 -0.060411 -0.034878 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.064677 -0.026131 0.997564 -0.062697 -0.030579 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.066342 -0.021556 0.997564 -0.064677 -0.026131 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.067684 -0.016876 0.997564 -0.066342 -0.021556 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.068697 -0.012113 0.997564 -0.067684 -0.016876 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.069374 -0.007292 0.997564 -0.068697 -0.012113 0.997564 
0.000000 0.000000 1.000000 0.000000 0.000000 1.000000 -0.069714 -0.002434 0.997564 -0.069374 -0.007292 0.997564 
0.000000 0.000000 1.000000 0.000000 -0.000000 1.000000 -0.069714 0.002434 0.997564 -0.069714 -0.002434 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.069374 0.007292 0.997564 -0.069714 0.002434 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.068697 0.012113 0.997564 -0.069374 0.007292 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.067684 0.016876 0.997564 -0.068697 0.012113 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.066342 0.021556 0.997564 -0.067684 0.016876 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.064677 0.026131 0.997564 -0.066342 0.021556 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.062697 0.030579 0.997564 -0.064677 0.026131 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.060411 0.034878 0.997564 -0.062697 0.030579 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.057831 0.039007 0.997564 -0.060411 0.034878 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.054969 0.042946 0.997564 -0.057831 0.039007 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.051839 0.046676 0.997564 -0.054969 0.042946 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.048457 0.050179 0.997564 -0.051839 0.046676 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.044839 0.053437 0.997564 -0.048457 0.050179 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.041002 0.056434 0.997564 -0.044839 0.053437 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.036965 0.059157 0.997564 -0.041002 0.056434 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.032749 0.061591 0.997564 -0.036965 0.059157 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.028372 0.063726 0.997564 -0.032749 0.061591 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.023858 0.065550 0.997564 -0.028372 0.063726 0.997564 
0.000000 -0.000000 1.000000 0.000000 -0.000000 1.000000 -0.019227 0.067054 0.997564 -0.023858 0.065550 0.997564 
